Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;5;5.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;5.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;6;39.2;0.0;0.0;0.0;2.0;1.4;5.0;0.0;0.0;2.0;0.0;0.0;2.6;0.0;0.0;0.0;2.6;1.6;0.0;2.0;3.0;4.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;7.0;888.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;7;23.4;3.0;19.4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2025;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2026;1;48.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4;42.0;0.0;0.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2026;2;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2026;3;51.2;0.0;0.0;0.0;3.0;7.2;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0
Caucaia;ESCOLA NELY SALES GADELHA;-3.9638611111111;-38.872361111111;2026;4;5.6;0.0;999.0;999.0;999.0;999.0;999.0;2.6;3.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;888.0
