Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;2;85.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.4;0.0;0.0;12.8;6.8;0.0;7.4;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;3;303.8;0.0;0.0;0.0;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.4;17.4;45.6;0.0;34.0;57.2;11.6;30.0;0.0;0.0;0.0;0.0;0.0;14.6;5.2;9.2;12.2
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;4;154.4;0.0;16.6;0.0;22.4;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.4;25.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;21.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;5;65.6;0.0;28.8;0.0;0.0;13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;11;26.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.8;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2023;12;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.4;0.0;0.0;4.2;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;1;126.2;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;30.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;2;324.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.2;0.0;0.0;0.0;61.6;43.0;16.4;0.0;0.0;10.8;23.8;30.0;11.2;0.0;8.8;21.0;0.0;49.0;0.0;888.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;3;164.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.6;0.0;34.2;0.0;32.4;20.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;4;267.8;0.0;0.0;0.0;0.0;33.6;0.0;11.4;0.0;40.0;19.2;0.0;15.8;20.0;46.4;0.0;18.4;0.0;0.0;32.6;0.0;9.0;0.0;0.0;21.4;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;5;88.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.4;24.4;0.0;0.0;0.0;16.2
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;6;39.4;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.2;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2024;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;1;253.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.2;63.2;0.0;0.0;15.2;35.0;0.0;0.0;0.0;0.0;39.6;0.0;12.2;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;2;143.8;0.0;0.0;0.0;0.0;0.0;14.8;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;22.0;82.0;0.0;0.0;0.0;888.0;888.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;3;235.6;0.0;30.2;0.0;0.0;0.0;0.0;13.0;31.0;0.0;34.6;0.0;0.0;0.0;0.0;0.0;14.0;14.8;22.4;0.0;0.0;32.6;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;4;74.6;0.0;0.0;0.0;0.0;0.0;19.2;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;5;36.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;26.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;7;13.2;0.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2025;12;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2026;1;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2026;2;280.8;0.0;0.0;0.0;0.0;0.0;14.0;11.0;9.0;37.0;0.0;0.0;0.0;18.4;0.0;43.4;73.0;0.0;7.4;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;32.6;888.0;888.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2026;3;215.0;44.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10.0;0.0;17.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2026;4;230.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;10.0;0.0;22.0;0.0;33.0;71.0;6.0;0.0;0.0;15.0;0.0;10.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;888.0
Ipueiras;ACUDE JATOBA II;-4.5876944444444;-40.745361111111;2026;5;129.0;0.0;0.0;11.0;0.0;31.0;0.0;0.0;0.0;0.0;18.0;12.0;15.0;18.0;14.0;0.0;10.0;0.0;0.0;0.0;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
