Municipios;Postos;Latitude;Longitude;Anos;Meses;Total;Dia1;Dia2;Dia3;Dia4;Dia5;Dia6;Dia7;Dia8;Dia9;Dia10;Dia11;Dia12;Dia13;Dia14;Dia15;Dia16;Dia17;Dia18;Dia19;Dia20;Dia21;Dia22;Dia23;Dia24;Dia25;Dia26;Dia27;Dia28;Dia29;Dia30;Dia31
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;5;32.4;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;0.0;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;3.4;8.2;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;6;207.5;0.0;25.2;0.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;21.6;5.4;0.0;0.0;5.6;0.0;0.0;0.0;0.0;25.0;23.0;0.0;0.0;8.0;7.4;3.0;18.0;25.0;25.3;888.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;7;137.2;10.0;25.8;25.1;0.0;0.0;0.0;25.2;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.1;10.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;8;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;9;8.4;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2025;12;16.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2026;1;149.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.5;0.0;0.0;0.0;0.0;123.0;16.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2026;2;140.0;0.0;0.0;0.0;0.0;14.0;0.0;25.2;25.2;0.0;0.0;0.0;25.2;0.0;0.0;0.0;25.2;25.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.0;888.0;888.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2026;3;206.2;25.2;0.0;0.0;0.0;25.1;0.0;0.0;0.0;7.0;0.0;0.0;10.0;0.0;0.0;25.4;0.0;0.0;20.0;0.0;25.5;25.8;0.0;0.0;0.0;0.0;0.0;25.2;0.0;17.0;0.0;0.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2026;4;254.8;14.0;25.0;0.0;25.2;25.2;23.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;25.2;0.0;0.0;25.2;24.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;24.0;888.0
Caucaia;ESCOLA CELINA SÁ MORAES;-3.6712777777778;-38.671138888889;2026;5;214.8;0.0;25.1;25.0;25.1;0.0;0.0;4.0;0.0;16.0;25.1;11.0;8.0;0.0;0.0;0.0;25.2;25.2;25.1;0.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0;999.0
